student_id,order_id,order_time,canteen,window,dish_name,category,price,quantity,amount,payment,rating
S0225,O2026022002785,2026-02-20 12:35:57,一食堂,面食窗口,热干面,主食,8.4,1,8.4,校园卡,4.1
S0225,O2026022002785,2026-02-20 12:35:57,一食堂,轻食窗口,水果沙拉,轻食,11.6,1,11.6,校园卡,2.9
S0358,O2026040502786,2026-04-05 18:10:10,三食堂,小吃窗口,炸鸡排,小吃,10.8,1,10.8,校园卡,4.3
S0358,O2026040502786,2026-04-05 18:10:10,三食堂,饮品窗口,奶茶,饮品,10.0,1,10.0,校园卡,4.5
S0017,O2026021102787,2026-02-11 11:15:38,三食堂,快餐窗口,红烧肉,热菜,14.6,1,14.6,校园卡,4.3
S0361,O2026033102788,2026-03-31 06:26:24,一食堂,早餐窗口,豆浆,饮品,2.2,1,2.2,支付宝,4.3
S0196,O2026030302789,2026-03-03 12:57:39,一食堂,饮品窗口,奶茶,饮品,9.4,2,18.8,校园卡,3.5
S0280,O2026021702790,2026-02-17 10:31:07,一食堂,饮品窗口,奶茶,饮品,10.4,1,10.4,校园卡,4.1
S0280,O2026021702790,2026-02-17 10:31:07,一食堂,饮品窗口,可乐,饮品,3.7,1,3.7,校园卡,3.3
S0273,O2026022702791,2026-02-27 13:47:17,三食堂,快餐窗口,青椒土豆丝,热菜,8.1,1,8.1,微信,3.9
S0273,O2026022702791,2026-02-27 13:47:17,三食堂,饮品窗口,可乐,饮品,3.6,1,3.6,微信,4.2
S0273,O2026022702791,2026-02-27 13:47:17,三食堂,汤品窗口,紫菜蛋花汤,汤品,3.7,1,3.7,微信,3.4
S0199,O2026032802792,2026-03-28 16:07:22,一食堂,快餐窗口,青椒土豆丝,热菜,8.1,2,16.2,校园卡,4.0
S0199,O2026032802792,2026-03-28 16:07:22,一食堂,面食窗口,牛肉面,主食,14.5,1,14.5,校园卡,3.3
S0175,O2026020602793,2026-02-06 10:35:25,三食堂,饮品窗口,可乐,饮品,4.0,1,4.0,支付宝,4.0
S0190,O2026022502794,2026-02-25 08:54:50,二食堂,早餐窗口,豆浆,饮品,2.3,1,2.3,微信,4.6
S0190,O2026022502794,2026-02-25 08:54:50,二食堂,面食窗口,热干面,主食,8.3,1,8.3,微信,4.2
S0012,O2026021002795,2026-02-10 10:08:20,二食堂,特色窗口,麻辣香锅,主食,18.3,1,18.3,校园卡,3.5
S0012,O2026021002795,2026-02-10 10:08:20,二食堂,面食窗口,热干面,主食,8.5,1,8.5,校园卡,3.5
S0148,O2026020502796,2026-02-05 10:23:02,二食堂,轻食窗口,水果沙拉,轻食,12.2,1,12.2,校园卡,3.7
S0148,O2026020502796,2026-02-05 10:23:02,二食堂,特色窗口,麻辣香锅,主食,18.0,2,36.0,校园卡,4.5
S0148,O2026020502796,2026-02-05 10:23:02,二食堂,汤品窗口,紫菜蛋花汤,汤品,3.6,1,3.6,校园卡,3.7
S0412,O2026021502797,2026-02-15 20:06:00,一食堂,夜宵窗口,炒饭,主食,12.3,2,24.6,微信,3.8
S0129,O2026021902798,2026-02-19 13:32:08,一食堂,快餐窗口,青椒土豆丝,热菜,7.9,1,7.9,支付宝,4.4
S0496,O2026021602799,2026-02-16 17:29:31,一食堂,汤品窗口,绿豆汤,汤品,4.8,2,9.6,校园卡,3.8
S0049,O2026022002800,2026-02-20 13:13:40,三食堂,快餐窗口,红烧肉,热菜,14.5,1,14.5,微信,4.0
S0049,O2026022002800,2026-02-20 13:13:40,三食堂,饮品窗口,可乐,饮品,3.9,1,3.9,微信,3.7
S0049,O2026022002800,2026-02-20 13:13:40,三食堂,快餐窗口,番茄炒蛋,热菜,10.5,1,10.5,微信,3.9
S0319,O2026033102801,2026-03-31 10:26:07,三食堂,饮品窗口,奶茶,饮品,10.1,2,20.2,校园卡,4.5
S0468,O2026040502802,2026-04-05 12:38:55,二食堂,快餐窗口,番茄炒蛋,热菜,9.7,1,9.7,支付宝,2.9
S0428,O2026032602803,2026-03-26 09:37:05,三食堂,面食窗口,热干面,主食,7.7,1,7.7,支付宝,4.1
S0428,O2026032602803,2026-03-26 09:37:05,三食堂,早餐窗口,豆浆,饮品,2.2,1,2.2,支付宝,3.3
S0239,O2026033102804,2026-03-31 13:23:54,二食堂,面食窗口,热干面,主食,8.4,1,8.4,校园卡,3.7
S0239,O2026033102804,2026-03-31 13:23:54,二食堂,汤品窗口,紫菜蛋花汤,汤品,4.1,1,4.1,校园卡,3.9
S0239,O2026033102804,2026-03-31 13:23:54,二食堂,轻食窗口,水果沙拉,轻食,12.1,1,12.1,校园卡,3.4
S0031,O2026031102805,2026-03-11 19:48:24,一食堂,小吃窗口,炸鸡排,小吃,11.2,1,11.2,校园卡,4.1
S0320,O2026040402806,2026-04-04 18:10:12,一食堂,特色窗口,麻辣香锅,主食,17.9,1,17.9,支付宝,4.7
S0320,O2026040402806,2026-04-04 18:10:12,一食堂,饮品窗口,可乐,饮品,3.5,1,3.5,支付宝,3.3
S0474,O2026032602807,2026-03-26 18:08:54,二食堂,小吃窗口,炸鸡排,小吃,10.4,1,10.4,支付宝,3.6
S0474,O2026032602807,2026-03-26 18:08:54,二食堂,盖饭窗口,黄焖鸡米饭,主食,16.1,1,16.1,支付宝,4.7
S0487,O2026032902808,2026-03-29 06:08:55,三食堂,早餐窗口,豆浆,饮品,1.9,2,3.8,校园卡,3.8
S0487,O2026032902808,2026-03-29 06:08:55,三食堂,早餐窗口,鸡蛋,主食,2.0,1,2.0,校园卡,4.5
S0387,O2026021302809,2026-02-13 19:53:48,一食堂,小吃窗口,炸鸡排,小吃,10.6,1,10.6,微信,4.1
S0306,O2026031202810,2026-03-12 13:07:27,二食堂,快餐窗口,红烧肉,热菜,14.6,1,14.6,校园卡,4.0
S0187,O2026032202811,2026-03-22 11:29:02,二食堂,面食窗口,牛肉面,主食,13.4,1,13.4,校园卡,4.1
S0032,O2026041202812,2026-04-12 07:00:40,三食堂,早餐窗口,豆浆,饮品,1.4,2,2.8,微信,4.4
S0032,O2026041202812,2026-04-12 07:00:40,三食堂,早餐窗口,鸡蛋,主食,1.5,1,1.5,微信,3.6
S0395,O2026020102813,2026-02-01 20:22:29,三食堂,汤品窗口,绿豆汤,汤品,5.3,1,5.3,支付宝,4.2
S0048,O2026031502814,2026-03-15 10:44:16,一食堂,特色窗口,麻辣香锅,主食,18.3,1,18.3,支付宝,4.3
S0048,O2026031502814,2026-03-15 10:44:16,一食堂,盖饭窗口,黄焖鸡米饭,主食,15.8,2,31.6,支付宝,4.3
S0227,O2026033102815,2026-03-31 19:19:12,二食堂,盖饭窗口,黄焖鸡米饭,主食,15.5,1,15.5,支付宝,4.5
S0335,O2026020702816,2026-02-07 10:38:53,二食堂,汤品窗口,紫菜蛋花汤,汤品,3.8,1,3.8,微信,3.5
S0335,O2026020702816,2026-02-07 10:38:53,二食堂,面食窗口,热干面,主食,7.4,1,7.4,微信,4.5
S0175,O2026041002817,2026-04-10 12:50:52,三食堂,快餐窗口,红烧肉,热菜,13.6,1,13.6,支付宝,3.5
S0138,O2026022002818,2026-02-20 13:53:09,一食堂,面食窗口,热干面,主食,8.7,1,8.7,校园卡,4.5
S0322,O2026021002819,2026-02-10 08:58:21,二食堂,早餐窗口,豆浆,饮品,2.6,1,2.6,支付宝,4.0
S0465,O2026030802820,2026-03-08 13:21:54,二食堂,盖饭窗口,黄焖鸡米饭,主食,15.8,1,15.8,支付宝,3.6
S0267,O2026021402821,2026-02-14 11:37:37,三食堂,盖饭窗口,黄焖鸡米饭,主食,16.3,2,32.6,校园卡,3.7
S0267,O2026021402821,2026-02-14 11:37:37,三食堂,快餐窗口,红烧肉,热菜,14.1,2,28.2,校园卡,4.7
S0095,O2026032202822,2026-03-22 13:25:00,三食堂,汤品窗口,紫菜蛋花汤,汤品,3.7,1,3.7,微信,3.6
S0406,O2026031802823,2026-03-18 13:50:48,一食堂,汤品窗口,紫菜蛋花汤,汤品,4.7,2,9.4,校园卡,3.9
S0406,O2026031802823,2026-03-18 13:50:48,一食堂,快餐窗口,番茄炒蛋,热菜,9.9,1,9.9,校园卡,4.5
S0406,O2026031802823,2026-03-18 13:50:48,一食堂,特色窗口,麻辣香锅,主食,17.0,1,17.0,校园卡,3.7
S0255,O2026030902824,2026-03-09 07:14:34,三食堂,面食窗口,热干面,主食,7.4,1,7.4,校园卡,3.2
S0137,O2026032402825,2026-03-24 22:37:58,三食堂,夜宵窗口,炒饭,主食,11.8,1,11.8,校园卡,4.2
S0257,O2026021102826,2026-02-11 13:39:25,三食堂,快餐窗口,红烧肉,热菜,14.5,2,29.0,校园卡,4.0
S0130,O2026021302827,2026-02-13 22:39:58,一食堂,饮品窗口,可乐,饮品,3.1,2,6.2,校园卡,3.8
S0499,O2026041502828,2026-04-15 08:41:20,二食堂,早餐窗口,包子,主食,2.3,1,2.3,校园卡,3.1
S0499,O2026041502828,2026-04-15 08:41:20,二食堂,早餐窗口,豆浆,饮品,1.9,1,1.9,校园卡,3.8
S0035,O2026040502829,2026-04-05 09:04:02,三食堂,早餐窗口,包子,主食,3.6,1,3.6,校园卡,4.0
S0035,O2026040502829,2026-04-05 09:04:02,三食堂,早餐窗口,鸡蛋,主食,2.3,1,2.3,校园卡,3.6
S0225,O2026040102830,2026-04-01 10:11:59,一食堂,面食窗口,牛肉面,主食,14.1,1,14.1,校园卡,4.3
S0314,O2026031602831,2026-03-16 17:07:18,三食堂,汤品窗口,绿豆汤,汤品,4.3,1,4.3,校园卡,3.9
S0065,O2026031802832,2026-03-18 10:23:54,三食堂,汤品窗口,紫菜蛋花汤,汤品,4.0,1,4.0,微信,3.9
S0065,O2026031802832,2026-03-18 10:23:54,三食堂,面食窗口,牛肉面,主食,13.8,1,13.8,微信,5.0
S0441,O2026021702833,2026-02-17 06:19:01,二食堂,面食窗口,热干面,主食,7.5,1,7.5,微信,4.7
S0441,O2026021702833,2026-02-17 06:19:01,二食堂,早餐窗口,豆浆,饮品,1.3,1,1.3,微信,4.2
S0441,O2026021702833,2026-02-17 06:19:01,二食堂,早餐窗口,鸡蛋,主食,1.9,1,1.9,微信,3.7
S0184,O2026022502834,2026-02-25 17:25:18,三食堂,饮品窗口,奶茶,饮品,10.4,1,10.4,支付宝,4.3
S0184,O2026022502834,2026-02-25 17:25:18,三食堂,特色窗口,麻辣香锅,主食,17.6,1,17.6,支付宝,4.3
S0354,O2026040602835,2026-04-06 11:24:30,二食堂,面食窗口,热干面,主食,7.8,1,7.8,校园卡,3.8
S0124,O2026022802836,2026-02-28 09:38:29,一食堂,早餐窗口,包子,主食,1.9,2,3.8,校园卡,4.3
S0153,O2026020702837,2026-02-07 07:27:17,一食堂,早餐窗口,豆浆,饮品,1.9,1,1.9,支付宝,4.6
S0170,O2026022502838,2026-02-25 13:08:29,二食堂,快餐窗口,红烧肉,热菜,14.3,1,14.3,校园卡,5.0
S0250,O2026030102839,2026-03-01 12:06:40,一食堂,特色窗口,麻辣香锅,主食,18.0,1,18.0,微信,4.5
S0319,O2026030702840,2026-03-07 21:00:33,一食堂,饮品窗口,可乐,饮品,4.2,1,4.2,支付宝,3.3
S0021,O2026041402841,2026-04-14 07:49:41,二食堂,早餐窗口,豆浆,饮品,2.7,1,2.7,校园卡,4.1
S0021,O2026041402841,2026-04-14 07:49:41,二食堂,早餐窗口,鸡蛋,主食,2.3,1,2.3,校园卡,4.7
S0495,O2026020402842,2026-02-04 13:37:58,二食堂,快餐窗口,红烧肉,热菜,14.2,2,28.4,校园卡,4.1
S0495,O2026020402842,2026-02-04 13:37:58,二食堂,面食窗口,热干面,主食,8.0,1,8.0,校园卡,3.8
S0012,O2026040702843,2026-04-07 06:42:36,二食堂,早餐窗口,包子,主食,2.6,1,2.6,微信,3.7
S0012,O2026040702843,2026-04-07 06:42:36,二食堂,早餐窗口,鸡蛋,主食,2.0,1,2.0,微信,4.4
S0007,O2026020302844,2026-02-03 10:41:24,二食堂,盖饭窗口,黄焖鸡米饭,主食,15.9,1,15.9,支付宝,3.4
S0308,O2026030202845,2026-03-02 17:38:50,一食堂,快餐窗口,番茄炒蛋,热菜,9.8,1,9.8,校园卡,4.5
S0268,O2026022202846,2026-02-22 08:45:54,二食堂,早餐窗口,鸡蛋,主食,2.0,1,2.0,微信,3.1
S0268,O2026022202846,2026-02-22 08:45:54,二食堂,早餐窗口,包子,主食,2.9,1,2.9,微信,4.7
S0132,O2026020202847,2026-02-02 18:22:12,二食堂,汤品窗口,紫菜蛋花汤,汤品,3.8,1,3.8,校园卡,4.3
S0097,O2026021702848,2026-02-17 13:52:32,三食堂,饮品窗口,奶茶,饮品,9.9,1,9.9,校园卡,3.3
S0384,O2026040802849,2026-04-08 10:42:52,二食堂,快餐窗口,青椒土豆丝,热菜,8.0,1,8.0,校园卡,3.6
S0384,O2026040802849,2026-04-08 10:42:52,二食堂,盖饭窗口,黄焖鸡米饭,主食,15.7,2,31.4,校园卡,3.1
S0443,O2026022302850,2026-02-23 16:41:59,二食堂,小吃窗口,炸鸡排,小吃,10.8,1,10.8,支付宝,4.1
S0083,O2026040902851,2026-04-09 06:46:52,一食堂,早餐窗口,鸡蛋,主食,1.9,1,1.9,微信,4.2
S0175,O2026040902852,2026-04-09 19:36:06,二食堂,快餐窗口,青椒土豆丝,热菜,7.6,1,7.6,微信,4.3
S0175,O2026040902852,2026-04-09 19:36:06,二食堂,饮品窗口,可乐,饮品,4.3,1,4.3,微信,3.9
S0175,O2026040902852,2026-04-09 19:36:06,二食堂,汤品窗口,紫菜蛋花汤,汤品,3.8,2,7.6,微信,3.4
S0257,O2026020702853,2026-02-07 19:58:49,二食堂,饮品窗口,可乐,饮品,4.3,1,4.3,支付宝,3.0
S0109,O2026040602854,2026-04-06 07:02:55,二食堂,早餐窗口,鸡蛋,主食,1.7,1,1.7,微信,4.2
S0254,O2026021402855,2026-02-14 12:17:56,三食堂,汤品窗口,绿豆汤,汤品,3.7,1,3.7,校园卡,4.0
S0281,O2026022102856,2026-02-21 21:50:52,一食堂,小吃窗口,炸鸡排,小吃,10.8,1,10.8,校园卡,3.4
S0189,O2026040702857,2026-04-07 16:05:52,二食堂,小吃窗口,炸鸡排,小吃,11.9,1,11.9,支付宝,4.1
S0397,O2026020702858,2026-02-07 08:02:00,一食堂,早餐窗口,豆浆,饮品,2.1,1,2.1,校园卡,4.2
S0397,O2026020702858,2026-02-07 08:02:00,一食堂,早餐窗口,包子,主食,1.9,1,1.9,校园卡,4.3
S0397,O2026020702858,2026-02-07 08:02:00,一食堂,早餐窗口,鸡蛋,主食,2.3,1,2.3,校园卡,4.6
S0159,O2026041202859,2026-04-12 18:33:18,一食堂,快餐窗口,番茄炒蛋,热菜,10.1,1,10.1,支付宝,4.3
S0026,O2026020802860,2026-02-08 18:13:04,一食堂,饮品窗口,奶茶,饮品,9.4,1,9.4,校园卡,3.5
S0005,O2026030502861,2026-03-05 13:57:13,一食堂,盖饭窗口,黄焖鸡米饭,主食,15.4,1,15.4,校园卡,4.3
S0046,O2026030102862,2026-03-01 19:24:39,一食堂,盖饭窗口,黄焖鸡米饭,主食,15.7,1,15.7,支付宝,3.9
S0046,O2026030102862,2026-03-01 19:24:39,一食堂,快餐窗口,红烧肉,热菜,14.1,1,14.1,支付宝,4.1
S0484,O2026031002863,2026-03-10 17:21:18,一食堂,饮品窗口,奶茶,饮品,10.1,1,10.1,支付宝,4.7
S0159,O2026030102864,2026-03-01 07:30:40,二食堂,早餐窗口,包子,主食,2.4,1,2.4,支付宝,3.9
S0111,O2026031802865,2026-03-18 18:13:48,一食堂,汤品窗口,紫菜蛋花汤,汤品,4.0,1,4.0,微信,4.3
S0354,O2026032702866,2026-03-27 18:20:46,二食堂,面食窗口,牛肉面,主食,13.5,1,13.5,微信,3.5
S0354,O2026032702866,2026-03-27 18:20:46,二食堂,快餐窗口,红烧肉,热菜,13.6,1,13.6,微信,4.4
S0257,O2026030202867,2026-03-02 16:51:19,二食堂,快餐窗口,红烧肉,热菜,13.6,1,13.6,支付宝,4.7
S0471,O2026021702868,2026-02-17 12:02:37,二食堂,面食窗口,热干面,主食,7.9,1,7.9,支付宝,3.5
S0045,O2026030702869,2026-03-07 12:26:11,三食堂,汤品窗口,紫菜蛋花汤,汤品,3.9,1,3.9,校园卡,4.0
S0045,O2026030702869,2026-03-07 12:26:11,三食堂,快餐窗口,番茄炒蛋,热菜,9.4,1,9.4,校园卡,4.1
S0024,O2026040502870,2026-04-05 10:58:45,二食堂,汤品窗口,绿豆汤,汤品,4.9,1,4.9,校园卡,3.8
S0065,O2026030302871,2026-03-03 13:55:40,一食堂,汤品窗口,紫菜蛋花汤,汤品,4.5,2,9.0,微信,4.1
S0065,O2026030302871,2026-03-03 13:55:40,一食堂,饮品窗口,可乐,饮品,4.5,1,4.5,微信,3.8
S0091,O2026022602872,2026-02-26 11:32:25,三食堂,饮品窗口,可乐,饮品,4.8,1,4.8,校园卡,3.1
S0483,O2026021002873,2026-02-10 09:19:16,一食堂,早餐窗口,鸡蛋,主食,1.7,1,1.7,微信,4.0
S0210,O2026040602874,2026-04-06 06:13:45,三食堂,早餐窗口,豆浆,饮品,2.0,1,2.0,微信,4.0
S0210,O2026040602874,2026-04-06 06:13:45,三食堂,早餐窗口,鸡蛋,主食,1.7,1,1.7,微信,4.6
S0228,O2026031502875,2026-03-15 07:06:03,一食堂,早餐窗口,包子,主食,2.4,1,2.4,微信,4.0
S0228,O2026031502875,2026-03-15 07:06:03,一食堂,面食窗口,热干面,主食,8.0,2,16.0,微信,3.9
S0038,O2026041402876,2026-04-14 16:39:04,一食堂,汤品窗口,紫菜蛋花汤,汤品,3.9,1,3.9,支付宝,3.4
S0126,O2026032302877,2026-03-23 06:39:13,三食堂,早餐窗口,鸡蛋,主食,1.6,1,1.6,校园卡,4.3
S0262,O2026020402878,2026-02-04 17:28:28,二食堂,快餐窗口,红烧肉,热菜,14.6,1,14.6,微信,3.7
S0329,O2026040502879,2026-04-05 10:29:31,二食堂,快餐窗口,青椒土豆丝,热菜,8.0,1,8.0,微信,4.4
S0485,O2026040902880,2026-04-09 07:43:39,二食堂,早餐窗口,鸡蛋,主食,1.2,1,1.2,支付宝,3.6
S0096,O2026031302881,2026-03-13 06:02:31,二食堂,早餐窗口,包子,主食,2.2,1,2.2,校园卡,3.8
S0096,O2026031302881,2026-03-13 06:02:31,二食堂,早餐窗口,鸡蛋,主食,1.5,1,1.5,校园卡,2.9
S0147,O2026022002882,2026-02-20 12:42:24,二食堂,快餐窗口,青椒土豆丝,热菜,7.9,2,15.8,校园卡,4.2
S0147,O2026022002882,2026-02-20 12:42:24,二食堂,快餐窗口,番茄炒蛋,热菜,10.8,1,10.8,校园卡,3.0
S0404,O2026040602883,2026-04-06 17:08:37,一食堂,面食窗口,牛肉面,主食,13.8,1,13.8,微信,4.2
S0423,O2026021302884,2026-02-13 11:24:39,一食堂,快餐窗口,红烧肉,热菜,13.6,1,13.6,支付宝,4.9
S0018,O2026022102885,2026-02-21 06:17:25,一食堂,早餐窗口,豆浆,饮品,1.7,1,1.7,校园卡,3.3
S0018,O2026022102885,2026-02-21 06:17:25,一食堂,早餐窗口,包子,主食,3.5,1,3.5,校园卡,4.0
S0365,O2026040402886,2026-04-04 11:08:50,一食堂,轻食窗口,水果沙拉,轻食,11.5,1,11.5,支付宝,3.5
S0025,O2026020802887,2026-02-08 06:42:55,一食堂,早餐窗口,豆浆,饮品,1.5,1,1.5,支付宝,4.3
S0025,O2026020802887,2026-02-08 06:42:55,一食堂,早餐窗口,鸡蛋,主食,1.8,1,1.8,支付宝,4.0
S0025,O2026020802887,2026-02-08 06:42:55,一食堂,早餐窗口,包子,主食,3.4,2,6.8,支付宝,4.7
S0271,O2026032302888,2026-03-23 07:16:57,一食堂,面食窗口,热干面,主食,7.6,2,15.2,校园卡,4.4
S0380,O2026020802889,2026-02-08 22:08:37,一食堂,夜宵窗口,炒面,主食,12.1,1,12.1,支付宝,4.0
S0380,O2026020802889,2026-02-08 22:08:37,一食堂,小吃窗口,炸鸡排,小吃,10.6,1,10.6,支付宝,4.2
S0294,O2026031402890,2026-03-14 13:50:53,一食堂,特色窗口,麻辣香锅,主食,17.6,1,17.6,支付宝,3.7
S0398,O2026022502891,2026-02-25 17:25:42,一食堂,汤品窗口,紫菜蛋花汤,汤品,4.1,1,4.1,微信,3.0
S0398,O2026022502891,2026-02-25 17:25:42,一食堂,特色窗口,麻辣香锅,主食,18.1,1,18.1,微信,4.1
S0227,O2026021002892,2026-02-10 13:52:52,二食堂,汤品窗口,绿豆汤,汤品,4.5,1,4.5,校园卡,3.8
S0270,O2026040902893,2026-04-09 16:22:27,三食堂,盖饭窗口,黄焖鸡米饭,主食,15.5,2,31.0,微信,4.2
S0270,O2026040902893,2026-04-09 16:22:27,三食堂,快餐窗口,番茄炒蛋,热菜,9.9,1,9.9,微信,4.4
S0348,O2026040202894,2026-04-02 11:30:55,三食堂,汤品窗口,绿豆汤,汤品,5.2,1,5.2,校园卡,4.2
S0348,O2026040202894,2026-04-02 11:30:55,三食堂,面食窗口,牛肉面,主食,13.9,2,27.8,校园卡,3.9
S0348,O2026040202894,2026-04-02 11:30:55,三食堂,快餐窗口,番茄炒蛋,热菜,9.3,1,9.3,校园卡,3.2
S0326,O2026041302895,2026-04-13 13:35:01,一食堂,汤品窗口,绿豆汤,汤品,5.1,1,5.1,微信,2.9
S0326,O2026041302895,2026-04-13 13:35:01,一食堂,饮品窗口,可乐,饮品,3.9,1,3.9,微信,4.4
S0326,O2026041302895,2026-04-13 13:35:01,一食堂,盖饭窗口,黄焖鸡米饭,主食,14.8,1,14.8,微信,4.4
S0443,O2026031302896,2026-03-13 06:31:13,三食堂,早餐窗口,鸡蛋,主食,2.0,1,2.0,微信,3.4
S0377,O2026032002897,2026-03-20 06:05:06,一食堂,早餐窗口,鸡蛋,主食,1.4,1,1.4,微信,4.3
S0377,O2026032002897,2026-03-20 06:05:06,一食堂,早餐窗口,包子,主食,2.7,1,2.7,微信,3.7
S0257,O2026031002898,2026-03-10 08:20:39,二食堂,早餐窗口,豆浆,饮品,2.3,1,2.3,校园卡,4.3
S0257,O2026031002898,2026-03-10 08:20:39,二食堂,早餐窗口,鸡蛋,主食,2.2,1,2.2,校园卡,3.5
S0373,O2026032502899,2026-03-25 22:55:08,二食堂,饮品窗口,奶茶,饮品,10.0,1,10.0,支付宝,4.5
S0338,O2026030802900,2026-03-08 16:22:50,一食堂,饮品窗口,奶茶,饮品,10.4,2,20.8,微信,4.5
S0338,O2026030802900,2026-03-08 16:22:50,一食堂,小吃窗口,炸鸡排,小吃,11.3,1,11.3,微信,4.1
S0206,O2026031002901,2026-03-10 09:35:23,三食堂,早餐窗口,豆浆,饮品,2.1,2,4.2,微信,3.9
S0144,O2026022402902,2026-02-24 16:55:08,一食堂,汤品窗口,紫菜蛋花汤,汤品,4.3,1,4.3,支付宝,3.7
S0144,O2026022402902,2026-02-24 16:55:08,一食堂,快餐窗口,番茄炒蛋,热菜,10.0,1,10.0,支付宝,4.0
S0080,O2026041602903,2026-04-16 18:08:08,一食堂,面食窗口,牛肉面,主食,13.7,1,13.7,校园卡,3.3
S0080,O2026041602903,2026-04-16 18:08:08,一食堂,轻食窗口,水果沙拉,轻食,11.8,1,11.8,校园卡,4.1
S0080,O2026041602903,2026-04-16 18:08:08,一食堂,饮品窗口,奶茶,饮品,10.2,1,10.2,校园卡,4.3
S0015,O2026032602904,2026-03-26 08:47:22,三食堂,早餐窗口,鸡蛋,主食,1.6,1,1.6,校园卡,3.8
S0015,O2026032602904,2026-03-26 08:47:22,三食堂,面食窗口,热干面,主食,8.0,1,8.0,校园卡,4.3
S0200,O2026031202905,2026-03-12 17:06:51,二食堂,特色窗口,麻辣香锅,主食,18.1,1,18.1,支付宝,4.5
S0200,O2026031202905,2026-03-12 17:06:51,二食堂,面食窗口,牛肉面,主食,13.9,1,13.9,支付宝,3.8
S0253,O2026021202906,2026-02-12 10:50:25,一食堂,面食窗口,热干面,主食,7.9,2,15.8,校园卡,4.2
S0385,O2026040502907,2026-04-05 19:58:48,一食堂,盖饭窗口,黄焖鸡米饭,主食,15.9,1,15.9,微信,3.9
S0385,O2026040502907,2026-04-05 19:58:48,一食堂,快餐窗口,红烧肉,热菜,14.0,1,14.0,微信,4.6
S0079,O2026020302908,2026-02-03 21:13:41,三食堂,饮品窗口,可乐,饮品,4.1,1,4.1,校园卡,3.8
S0050,O2026032602909,2026-03-26 07:37:38,二食堂,早餐窗口,豆浆,饮品,1.5,1,1.5,支付宝,3.9
S0226,O2026030802910,2026-03-08 07:01:51,三食堂,早餐窗口,包子,主食,2.3,1,2.3,微信,4.2
S0425,O2026040702911,2026-04-07 18:29:25,三食堂,轻食窗口,水果沙拉,轻食,12.6,1,12.6,校园卡,3.7
S0146,O2026022302912,2026-02-23 09:06:12,二食堂,早餐窗口,包子,主食,2.3,1,2.3,微信,4.6
S0167,O2026022702913,2026-02-27 16:25:07,二食堂,盖饭窗口,黄焖鸡米饭,主食,15.7,1,15.7,校园卡,4.6
S0167,O2026022702913,2026-02-27 16:25:07,二食堂,快餐窗口,红烧肉,热菜,13.8,1,13.8,校园卡,3.7
S0295,O2026030602914,2026-03-06 18:21:28,二食堂,快餐窗口,青椒土豆丝,热菜,8.9,1,8.9,校园卡,3.3
S0295,O2026030602914,2026-03-06 18:21:28,二食堂,小吃窗口,炸鸡排,小吃,10.3,1,10.3,校园卡,3.7
S0339,O2026022502915,2026-02-25 09:40:59,一食堂,面食窗口,热干面,主食,8.0,1,8.0,支付宝,4.2
S0347,O2026032802916,2026-03-28 17:51:23,一食堂,汤品窗口,紫菜蛋花汤,汤品,5.0,1,5.0,校园卡,3.8
S0347,O2026032802916,2026-03-28 17:51:23,一食堂,面食窗口,牛肉面,主食,13.6,1,13.6,校园卡,5.0
S0347,O2026032802916,2026-03-28 17:51:23,一食堂,特色窗口,麻辣香锅,主食,18.2,1,18.2,校园卡,4.5
S0284,O2026022002917,2026-02-20 11:05:42,一食堂,面食窗口,牛肉面,主食,13.9,1,13.9,微信,4.2
S0284,O2026022002917,2026-02-20 11:05:42,一食堂,饮品窗口,可乐,饮品,3.4,1,3.4,微信,3.8
S0284,O2026022002917,2026-02-20 11:05:42,一食堂,盖饭窗口,黄焖鸡米饭,主食,15.4,1,15.4,微信,4.3
S0010,O2026032902918,2026-03-29 18:06:58,三食堂,汤品窗口,紫菜蛋花汤,汤品,4.2,1,4.2,校园卡,4.7
S0260,O2026021202919,2026-02-12 18:52:41,一食堂,快餐窗口,红烧肉,热菜,14.5,1,14.5,校园卡,4.4
S0126,O2026022002920,2026-02-20 08:22:31,二食堂,早餐窗口,包子,主食,2.1,1,2.1,支付宝,4.3
S0356,O2026041602921,2026-04-16 17:51:47,三食堂,汤品窗口,绿豆汤,汤品,5.0,1,5.0,微信,4.7
S0356,O2026041602921,2026-04-16 17:51:47,三食堂,饮品窗口,奶茶,饮品,10.9,1,10.9,微信,4.0
S0356,O2026041602921,2026-04-16 17:51:47,三食堂,小吃窗口,炸鸡排,小吃,10.8,2,21.6,微信,3.4
S0295,O2026032202922,2026-03-22 17:06:01,三食堂,汤品窗口,绿豆汤,汤品,5.2,1,5.2,支付宝,3.8
S0295,O2026032202922,2026-03-22 17:06:01,三食堂,快餐窗口,红烧肉,热菜,13.7,1,13.7,支付宝,4.1
S0495,O2026021202923,2026-02-12 13:02:54,一食堂,快餐窗口,番茄炒蛋,热菜,10.0,1,10.0,微信,4.8
S0114,O2026022702924,2026-02-27 10:50:41,一食堂,快餐窗口,番茄炒蛋,热菜,10.0,1,10.0,校园卡,4.2
S0114,O2026022702924,2026-02-27 10:50:41,一食堂,轻食窗口,水果沙拉,轻食,11.3,1,11.3,校园卡,4.2
